week,day_id,day,Activity Level,Acceleration
5,31,Saturday,activity_500,1
5,31,Saturday,activity_501,1
5,31,Saturday,activity_502,1
5,31,Saturday,activity_503,1
5,31,Saturday,activity_504,1
5,31,Saturday,activity_505,1
5,31,Saturday,activity_506,1
5,31,Saturday,activity_507,1
5,31,Saturday,activity_508,1
5,31,Saturday,activity_509,1
5,31,Saturday,activity_510,1
5,31,Saturday,activity_511,1
5,31,Saturday,activity_512,1
5,31,Saturday,activity_513,1
5,31,Saturday,activity_514,1
5,31,Saturday,activity_515,1
5,31,Saturday,activity_516,1
5,31,Saturday,activity_517,1
5,31,Saturday,activity_518,1
5,31,Saturday,activity_519,1
5,31,Saturday,activity_520,1
5,31,Saturday,activity_521,1
5,31,Saturday,activity_522,1
5,31,Saturday,activity_523,1
5,31,Saturday,activity_524,1
5,31,Saturday,activity_525,1
5,31,Saturday,activity_526,1
5,31,Saturday,activity_527,1
5,31,Saturday,activity_528,1
5,31,Saturday,activity_529,1
5,31,Saturday,activity_530,1
5,31,Saturday,activity_531,1
5,31,Saturday,activity_532,1
5,31,Saturday,activity_533,1
5,31,Saturday,activity_534,1
5,31,Saturday,activity_535,1
5,31,Saturday,activity_536,1
5,31,Saturday,activity_537,1
5,31,Saturday,activity_538,1
5,31,Saturday,activity_539,1
5,31,Saturday,activity_540,1
5,31,Saturday,activity_541,1
5,31,Saturday,activity_542,1
5,31,Saturday,activity_543,1
5,31,Saturday,activity_544,1
5,31,Saturday,activity_545,1
5,31,Saturday,activity_546,1
5,31,Saturday,activity_547,1
5,31,Saturday,activity_548,1
5,31,Saturday,activity_549,1
5,31,Saturday,activity_550,1
5,31,Saturday,activity_551,1
5,31,Saturday,activity_552,1
5,31,Saturday,activity_553,1
5,31,Saturday,activity_554,1
5,31,Saturday,activity_555,1
5,31,Saturday,activity_556,1
5,31,Saturday,activity_557,1
5,31,Saturday,activity_558,1
5,31,Saturday,activity_559,1
5,31,Saturday,activity_560,1
5,31,Saturday,activity_561,1
5,31,Saturday,activity_562,1
5,31,Saturday,activity_563,1
5,31,Saturday,activity_564,1
5,31,Saturday,activity_565,1
5,31,Saturday,activity_566,1
5,31,Saturday,activity_567,1
5,31,Saturday,activity_568,1
5,31,Saturday,activity_569,1
5,31,Saturday,activity_570,1
5,31,Saturday,activity_571,1
5,31,Saturday,activity_572,1
5,31,Saturday,activity_573,1
5,31,Saturday,activity_574,1
5,31,Saturday,activity_575,1
5,31,Saturday,activity_576,1
5,31,Saturday,activity_577,1
5,31,Saturday,activity_578,1
5,31,Saturday,activity_579,1
5,31,Saturday,activity_580,1
5,31,Saturday,activity_581,1
5,31,Saturday,activity_582,1
5,31,Saturday,activity_583,1
5,31,Saturday,activity_584,1
5,31,Saturday,activity_585,1
5,31,Saturday,activity_586,1
5,31,Saturday,activity_587,1
5,31,Saturday,activity_588,1
5,31,Saturday,activity_589,1
5,31,Saturday,activity_590,1
5,31,Saturday,activity_591,1
5,31,Saturday,activity_592,1
5,31,Saturday,activity_593,1
5,31,Saturday,activity_594,1
5,31,Saturday,activity_595,1
5,31,Saturday,activity_596,1
5,31,Saturday,activity_597,1
5,31,Saturday,activity_598,1
5,31,Saturday,activity_599,1
5,31,Saturday,activity_600,1
5,31,Saturday,activity_601,1
5,31,Saturday,activity_602,1
5,31,Saturday,activity_603,1
5,31,Saturday,activity_604,1
5,31,Saturday,activity_605,1
5,31,Saturday,activity_606,1
5,31,Saturday,activity_607,1
5,31,Saturday,activity_608,1
5,31,Saturday,activity_609,1
5,31,Saturday,activity_610,1
5,31,Saturday,activity_611,1
5,31,Saturday,activity_612,1
5,31,Saturday,activity_613,1
5,31,Saturday,activity_614,1
5,31,Saturday,activity_615,1
5,31,Saturday,activity_616,1
5,31,Saturday,activity_617,1
5,31,Saturday,activity_618,1
5,31,Saturday,activity_619,1
5,31,Saturday,activity_620,1
5,31,Saturday,activity_621,1
5,31,Saturday,activity_622,1
5,31,Saturday,activity_623,1
5,31,Saturday,activity_624,1
5,31,Saturday,activity_625,1
5,31,Saturday,activity_626,1
5,31,Saturday,activity_627,1
5,31,Saturday,activity_628,1
5,31,Saturday,activity_629,1
5,31,Saturday,activity_630,1
5,31,Saturday,activity_631,1
5,31,Saturday,activity_632,1
5,31,Saturday,activity_633,1
5,31,Saturday,activity_634,1
5,31,Saturday,activity_635,1
5,31,Saturday,activity_636,1
5,31,Saturday,activity_637,1
5,31,Saturday,activity_638,1
5,31,Saturday,activity_639,1
5,31,Saturday,activity_640,1
5,31,Saturday,activity_641,1
5,31,Saturday,activity_642,1
5,31,Saturday,activity_643,1
5,31,Saturday,activity_644,1
5,31,Saturday,activity_645,1
5,31,Saturday,activity_646,1
5,31,Saturday,activity_647,1
5,31,Saturday,activity_648,1
5,31,Saturday,activity_649,1
5,31,Saturday,activity_650,1
5,31,Saturday,activity_651,1
5,31,Saturday,activity_652,1
5,31,Saturday,activity_653,1
5,31,Saturday,activity_654,1
5,31,Saturday,activity_655,1
5,31,Saturday,activity_656,1
5,31,Saturday,activity_657,1
5,31,Saturday,activity_658,1
5,31,Saturday,activity_659,1
5,31,Saturday,activity_660,1
5,31,Saturday,activity_661,1
5,31,Saturday,activity_662,1
5,31,Saturday,activity_663,1
5,31,Saturday,activity_664,1
5,31,Saturday,activity_665,1
5,31,Saturday,activity_666,1
5,31,Saturday,activity_667,1
5,31,Saturday,activity_668,1
5,31,Saturday,activity_669,1
5,31,Saturday,activity_670,1
5,31,Saturday,activity_671,1
5,31,Saturday,activity_672,1
5,31,Saturday,activity_673,1
5,31,Saturday,activity_674,1
5,31,Saturday,activity_675,1
5,31,Saturday,activity_676,1
5,31,Saturday,activity_677,1
5,31,Saturday,activity_678,1
5,31,Saturday,activity_679,1
5,31,Saturday,activity_680,1
5,31,Saturday,activity_681,1
5,31,Saturday,activity_682,1
5,31,Saturday,activity_683,1
5,31,Saturday,activity_684,1
5,31,Saturday,activity_685,1
5,31,Saturday,activity_686,1
5,31,Saturday,activity_687,1
5,31,Saturday,activity_688,1
5,31,Saturday,activity_689,1
5,31,Saturday,activity_690,1
5,31,Saturday,activity_691,1
5,31,Saturday,activity_692,1
5,31,Saturday,activity_693,1
5,31,Saturday,activity_694,1
5,31,Saturday,activity_695,1
5,31,Saturday,activity_696,1
5,31,Saturday,activity_697,1
5,31,Saturday,activity_698,1
5,31,Saturday,activity_699,1
5,31,Saturday,activity_700,1
5,31,Saturday,activity_701,1
5,31,Saturday,activity_702,1
5,31,Saturday,activity_703,1
5,31,Saturday,activity_704,1
5,31,Saturday,activity_705,1
5,31,Saturday,activity_706,1
5,31,Saturday,activity_707,1
5,31,Saturday,activity_708,1
5,31,Saturday,activity_709,1
5,31,Saturday,activity_710,1
5,31,Saturday,activity_711,1
5,31,Saturday,activity_712,1
5,31,Saturday,activity_713,1
5,31,Saturday,activity_714,1
5,31,Saturday,activity_715,1
5,31,Saturday,activity_716,1
5,31,Saturday,activity_717,1
5,31,Saturday,activity_718,1
5,31,Saturday,activity_719,1
5,31,Saturday,activity_720,1
5,31,Saturday,activity_721,1
5,31,Saturday,activity_722,1
5,31,Saturday,activity_723,1
5,31,Saturday,activity_724,1
5,31,Saturday,activity_725,1
5,31,Saturday,activity_726,1
5,31,Saturday,activity_727,1
5,31,Saturday,activity_728,1
5,31,Saturday,activity_729,1
5,31,Saturday,activity_730,1
5,31,Saturday,activity_731,1
5,31,Saturday,activity_732,1
5,31,Saturday,activity_733,1
5,31,Saturday,activity_734,1
5,31,Saturday,activity_735,1
5,31,Saturday,activity_736,1
5,31,Saturday,activity_737,1
5,31,Saturday,activity_738,1
5,31,Saturday,activity_739,1
5,31,Saturday,activity_740,1
5,31,Saturday,activity_741,1
5,31,Saturday,activity_742,1
5,31,Saturday,activity_743,1
5,31,Saturday,activity_744,1
5,31,Saturday,activity_745,1
5,31,Saturday,activity_746,1
5,31,Saturday,activity_747,1
5,31,Saturday,activity_748,1
5,31,Saturday,activity_749,1
5,31,Saturday,activity_750,1
5,31,Saturday,activity_751,1
5,31,Saturday,activity_752,1
5,31,Saturday,activity_753,1
5,31,Saturday,activity_754,1
5,31,Saturday,activity_755,1
5,31,Saturday,activity_756,1
5,31,Saturday,activity_757,1
5,31,Saturday,activity_758,1
5,31,Saturday,activity_759,1
5,31,Saturday,activity_760,1
5,31,Saturday,activity_761,1
5,31,Saturday,activity_762,1
5,31,Saturday,activity_763,1
5,31,Saturday,activity_764,1
5,31,Saturday,activity_765,1
5,31,Saturday,activity_766,1
5,31,Saturday,activity_767,1
5,31,Saturday,activity_768,1
5,31,Saturday,activity_769,1
5,31,Saturday,activity_770,1
5,31,Saturday,activity_771,1
5,31,Saturday,activity_772,1
5,31,Saturday,activity_773,1
5,31,Saturday,activity_774,1
5,31,Saturday,activity_775,1
5,31,Saturday,activity_776,1
5,31,Saturday,activity_777,1
5,31,Saturday,activity_778,1
5,31,Saturday,activity_779,1
5,31,Saturday,activity_780,1
5,31,Saturday,activity_781,1
5,31,Saturday,activity_782,1
5,31,Saturday,activity_783,1
5,31,Saturday,activity_784,1
5,31,Saturday,activity_785,1
5,31,Saturday,activity_786,1
5,31,Saturday,activity_787,1
5,31,Saturday,activity_788,1
5,31,Saturday,activity_789,1
5,31,Saturday,activity_790,1
5,31,Saturday,activity_791,1
5,31,Saturday,activity_792,1
5,31,Saturday,activity_793,1
5,31,Saturday,activity_794,1
5,31,Saturday,activity_795,1
5,31,Saturday,activity_796,1
5,31,Saturday,activity_797,1
5,31,Saturday,activity_798,1
5,31,Saturday,activity_799,1
5,31,Saturday,activity_800,1
5,31,Saturday,activity_801,1
5,31,Saturday,activity_802,1
5,31,Saturday,activity_803,1
5,31,Saturday,activity_804,1
5,31,Saturday,activity_805,1
5,31,Saturday,activity_806,1
5,31,Saturday,activity_807,1
5,31,Saturday,activity_808,1
5,31,Saturday,activity_809,1
5,31,Saturday,activity_810,1
5,31,Saturday,activity_811,1
5,31,Saturday,activity_812,1
5,31,Saturday,activity_813,1
5,31,Saturday,activity_814,1
5,31,Saturday,activity_815,1
5,31,Saturday,activity_816,1
5,31,Saturday,activity_817,1
5,31,Saturday,activity_818,1
5,31,Saturday,activity_819,1
5,31,Saturday,activity_820,1
5,31,Saturday,activity_821,1
5,31,Saturday,activity_822,1
5,31,Saturday,activity_823,1
5,31,Saturday,activity_824,1
5,31,Saturday,activity_825,1
5,31,Saturday,activity_826,1
5,31,Saturday,activity_827,1
5,31,Saturday,activity_828,1
5,31,Saturday,activity_829,1
5,31,Saturday,activity_830,1
5,31,Saturday,activity_831,1
5,31,Saturday,activity_832,1
5,31,Saturday,activity_833,1
5,31,Saturday,activity_834,1
5,31,Saturday,activity_835,1
5,31,Saturday,activity_836,1
5,31,Saturday,activity_837,1
5,31,Saturday,activity_838,1
5,31,Saturday,activity_839,1
5,31,Saturday,activity_840,1
5,31,Saturday,activity_841,1
5,31,Saturday,activity_842,1
5,31,Saturday,activity_843,1
5,31,Saturday,activity_844,1
5,31,Saturday,activity_845,1
5,31,Saturday,activity_846,1
5,31,Saturday,activity_847,1
5,31,Saturday,activity_848,1
5,31,Saturday,activity_849,1
5,31,Saturday,activity_850,1
5,31,Saturday,activity_851,1
5,31,Saturday,activity_852,1
5,31,Saturday,activity_853,1
5,31,Saturday,activity_854,1
5,31,Saturday,activity_855,1
5,31,Saturday,activity_856,1
5,31,Saturday,activity_857,1
5,31,Saturday,activity_858,1
5,31,Saturday,activity_859,1
5,31,Saturday,activity_860,1
5,31,Saturday,activity_861,1
5,31,Saturday,activity_862,1
5,31,Saturday,activity_863,1
5,31,Saturday,activity_864,1
5,31,Saturday,activity_865,1
5,31,Saturday,activity_866,1
5,31,Saturday,activity_867,1
5,31,Saturday,activity_868,1
5,31,Saturday,activity_869,1
5,31,Saturday,activity_870,1
5,31,Saturday,activity_871,1
5,31,Saturday,activity_872,1
5,31,Saturday,activity_873,1
5,31,Saturday,activity_874,1
5,31,Saturday,activity_875,1
5,31,Saturday,activity_876,1
5,31,Saturday,activity_877,1
5,31,Saturday,activity_878,1
5,31,Saturday,activity_879,1
5,31,Saturday,activity_880,1
5,31,Saturday,activity_881,1
5,31,Saturday,activity_882,1
5,31,Saturday,activity_883,1
5,31,Saturday,activity_884,1
5,31,Saturday,activity_885,1
5,31,Saturday,activity_886,1
5,31,Saturday,activity_887,1
5,31,Saturday,activity_888,1
5,31,Saturday,activity_889,1
5,31,Saturday,activity_890,1
5,31,Saturday,activity_891,1
5,31,Saturday,activity_892,1
5,31,Saturday,activity_893,1
5,31,Saturday,activity_894,1
5,31,Saturday,activity_895,1
5,31,Saturday,activity_896,1
5,31,Saturday,activity_897,1
5,31,Saturday,activity_898,1
5,31,Saturday,activity_899,1
5,31,Saturday,activity_900,1
5,31,Saturday,activity_901,1
5,31,Saturday,activity_902,1
5,31,Saturday,activity_903,1
5,31,Saturday,activity_904,1
5,31,Saturday,activity_905,1
5,31,Saturday,activity_906,1
5,31,Saturday,activity_907,1
5,31,Saturday,activity_908,1
5,31,Saturday,activity_909,1
5,31,Saturday,activity_910,1
5,31,Saturday,activity_911,1
5,31,Saturday,activity_912,1
5,31,Saturday,activity_913,1
5,31,Saturday,activity_914,1
5,31,Saturday,activity_915,1
5,31,Saturday,activity_916,1
5,31,Saturday,activity_917,1
5,31,Saturday,activity_918,1
5,31,Saturday,activity_919,1
5,31,Saturday,activity_920,1
5,31,Saturday,activity_921,1
5,31,Saturday,activity_922,1
5,31,Saturday,activity_923,1
5,31,Saturday,activity_924,1
5,31,Saturday,activity_925,1
5,31,Saturday,activity_926,1
5,31,Saturday,activity_927,1
5,31,Saturday,activity_928,1
5,31,Saturday,activity_929,1
5,31,Saturday,activity_930,1
5,31,Saturday,activity_931,1
5,31,Saturday,activity_932,1
5,31,Saturday,activity_933,1
5,31,Saturday,activity_934,1
5,31,Saturday,activity_935,1
5,31,Saturday,activity_936,1
5,31,Saturday,activity_937,1
5,31,Saturday,activity_938,1
5,31,Saturday,activity_939,1
5,31,Saturday,activity_940,1
5,31,Saturday,activity_941,1
5,31,Saturday,activity_942,1
5,31,Saturday,activity_943,1
5,31,Saturday,activity_944,1
5,31,Saturday,activity_945,1
5,31,Saturday,activity_946,1
5,31,Saturday,activity_947,1
5,31,Saturday,activity_948,1
5,31,Saturday,activity_949,1
5,31,Saturday,activity_950,1
5,31,Saturday,activity_951,1
5,31,Saturday,activity_952,1
5,31,Saturday,activity_953,1
5,31,Saturday,activity_954,1
5,31,Saturday,activity_955,1
5,31,Saturday,activity_956,1
5,31,Saturday,activity_957,1
5,31,Saturday,activity_958,1
5,31,Saturday,activity_959,1
5,31,Saturday,activity_960,1
5,31,Saturday,activity_961,1
5,31,Saturday,activity_962,1
5,31,Saturday,activity_963,1
5,31,Saturday,activity_964,1
5,31,Saturday,activity_965,1
5,31,Saturday,activity_966,1
5,31,Saturday,activity_967,1
5,31,Saturday,activity_968,1
5,31,Saturday,activity_969,1
5,31,Saturday,activity_970,1
5,31,Saturday,activity_971,1
5,31,Saturday,activity_972,1
5,31,Saturday,activity_973,1
5,31,Saturday,activity_974,1
5,31,Saturday,activity_975,1
5,31,Saturday,activity_976,1
5,31,Saturday,activity_977,1
5,31,Saturday,activity_978,1
5,31,Saturday,activity_979,1
5,31,Saturday,activity_980,1
5,31,Saturday,activity_981,1
5,31,Saturday,activity_982,1
5,31,Saturday,activity_983,1
5,31,Saturday,activity_984,1
5,31,Saturday,activity_985,1
5,31,Saturday,activity_986,1
5,31,Saturday,activity_987,1
5,31,Saturday,activity_988,1
5,31,Saturday,activity_989,1
5,31,Saturday,activity_990,1
5,31,Saturday,activity_991,1
5,31,Saturday,activity_992,1
5,31,Saturday,activity_993,1
5,31,Saturday,activity_994,1
5,31,Saturday,activity_995,1
5,31,Saturday,activity_996,1
5,31,Saturday,activity_997,1
5,31,Saturday,activity_998,1
5,31,Saturday,activity_999,1
5,31,Saturday,activity_1000,1
5,31,Saturday,activity_1001,1
5,31,Saturday,activity_1002,1
5,31,Saturday,activity_1003,1
5,31,Saturday,activity_1004,1
5,31,Saturday,activity_1005,1
5,31,Saturday,activity_1006,1
5,31,Saturday,activity_1007,1
5,31,Saturday,activity_1008,1
5,31,Saturday,activity_1009,1
5,31,Saturday,activity_1010,1
5,31,Saturday,activity_1011,1
5,31,Saturday,activity_1012,1
5,31,Saturday,activity_1013,1
5,31,Saturday,activity_1014,1
5,31,Saturday,activity_1015,1
5,31,Saturday,activity_1016,1
5,31,Saturday,activity_1017,1
5,31,Saturday,activity_1018,1
5,31,Saturday,activity_1019,1
5,31,Saturday,activity_1020,1
5,31,Saturday,activity_1021,1
5,31,Saturday,activity_1022,1
5,31,Saturday,activity_1023,1
5,31,Saturday,activity_1024,1
5,31,Saturday,activity_1025,1
5,31,Saturday,activity_1026,1
5,31,Saturday,activity_1027,1
5,31,Saturday,activity_1028,1
5,31,Saturday,activity_1029,1
5,31,Saturday,activity_1030,1
5,31,Saturday,activity_1031,1
5,31,Saturday,activity_1032,1
5,31,Saturday,activity_1033,1
5,31,Saturday,activity_1034,1
5,31,Saturday,activity_1035,1
5,31,Saturday,activity_1036,1
5,31,Saturday,activity_1037,1
5,31,Saturday,activity_1038,1
5,31,Saturday,activity_1039,1
5,31,Saturday,activity_1040,1
5,31,Saturday,activity_1041,1
5,31,Saturday,activity_1042,1
5,31,Saturday,activity_1043,1
5,31,Saturday,activity_1044,1
5,31,Saturday,activity_1045,1
5,31,Saturday,activity_1046,1
5,31,Saturday,activity_1047,1
5,31,Saturday,activity_1048,1
5,31,Saturday,activity_1049,1
5,31,Saturday,activity_1050,1
5,31,Saturday,activity_1051,1
5,31,Saturday,activity_1052,1
5,31,Saturday,activity_1053,1
5,31,Saturday,activity_1054,1
5,31,Saturday,activity_1055,1
5,31,Saturday,activity_1056,1
5,31,Saturday,activity_1057,1
5,31,Saturday,activity_1058,1
5,31,Saturday,activity_1059,1
5,31,Saturday,activity_1060,1
5,31,Saturday,activity_1061,1
5,31,Saturday,activity_1062,1
5,31,Saturday,activity_1063,1
5,31,Saturday,activity_1064,1
5,31,Saturday,activity_1065,1
5,31,Saturday,activity_1066,1
5,31,Saturday,activity_1067,1
5,31,Saturday,activity_1068,1
5,31,Saturday,activity_1069,1
5,31,Saturday,activity_1070,1
5,31,Saturday,activity_1071,1
5,31,Saturday,activity_1072,1
5,31,Saturday,activity_1073,1
5,31,Saturday,activity_1074,1
5,31,Saturday,activity_1075,1
5,31,Saturday,activity_1076,1
5,31,Saturday,activity_1077,1
5,31,Saturday,activity_1078,1
5,31,Saturday,activity_1079,1
5,31,Saturday,activity_1080,1
5,31,Saturday,activity_1081,1
5,31,Saturday,activity_1082,1
5,31,Saturday,activity_1083,1
5,31,Saturday,activity_1084,1
5,31,Saturday,activity_1085,1
5,31,Saturday,activity_1086,1
5,31,Saturday,activity_1087,1
5,31,Saturday,activity_1088,1
5,31,Saturday,activity_1089,1
5,31,Saturday,activity_1090,1
5,31,Saturday,activity_1091,1
5,31,Saturday,activity_1092,1
5,31,Saturday,activity_1093,1
5,31,Saturday,activity_1094,1
5,31,Saturday,activity_1095,1
5,31,Saturday,activity_1096,1
5,31,Saturday,activity_1097,1
5,31,Saturday,activity_1098,1
5,31,Saturday,activity_1099,1
5,31,Saturday,activity_1100,1
5,31,Saturday,activity_1101,1
5,31,Saturday,activity_1102,1
5,31,Saturday,activity_1103,1
5,31,Saturday,activity_1104,1
5,31,Saturday,activity_1105,1
5,31,Saturday,activity_1106,1
5,31,Saturday,activity_1107,1
5,31,Saturday,activity_1108,1
5,31,Saturday,activity_1109,1
5,31,Saturday,activity_1110,1
5,31,Saturday,activity_1111,1
5,31,Saturday,activity_1112,1
5,31,Saturday,activity_1113,1
5,31,Saturday,activity_1114,1
5,31,Saturday,activity_1115,1
5,31,Saturday,activity_1116,1
5,31,Saturday,activity_1117,1
5,31,Saturday,activity_1118,1
5,31,Saturday,activity_1119,1
5,31,Saturday,activity_1120,1
5,31,Saturday,activity_1121,1
5,31,Saturday,activity_1122,1
5,31,Saturday,activity_1123,1
5,31,Saturday,activity_1124,1
5,31,Saturday,activity_1125,1
5,31,Saturday,activity_1126,1
5,31,Saturday,activity_1127,1
5,31,Saturday,activity_1128,1
5,31,Saturday,activity_1129,1
5,31,Saturday,activity_1130,1
5,31,Saturday,activity_1131,1
5,31,Saturday,activity_1132,1
5,31,Saturday,activity_1133,1
5,31,Saturday,activity_1134,1
5,31,Saturday,activity_1135,1
5,31,Saturday,activity_1136,1
5,31,Saturday,activity_1137,1
5,31,Saturday,activity_1138,1
5,31,Saturday,activity_1139,1
5,31,Saturday,activity_1140,1
5,31,Saturday,activity_1141,1
5,31,Saturday,activity_1142,1
5,31,Saturday,activity_1143,1
5,31,Saturday,activity_1144,1
5,31,Saturday,activity_1145,1
5,31,Saturday,activity_1146,1
5,31,Saturday,activity_1147,1
5,31,Saturday,activity_1148,1
5,31,Saturday,activity_1149,1
5,31,Saturday,activity_1150,1
5,31,Saturday,activity_1151,1
5,31,Saturday,activity_1152,1
5,31,Saturday,activity_1153,1
5,31,Saturday,activity_1154,1
5,31,Saturday,activity_1155,1
5,31,Saturday,activity_1156,1
5,31,Saturday,activity_1157,1
5,31,Saturday,activity_1158,1
5,31,Saturday,activity_1159,1
5,31,Saturday,activity_1160,1
5,31,Saturday,activity_1161,1
5,31,Saturday,activity_1162,1
5,31,Saturday,activity_1163,1
5,31,Saturday,activity_1164,1
5,31,Saturday,activity_1165,1
5,31,Saturday,activity_1166,1
5,31,Saturday,activity_1167,1
5,31,Saturday,activity_1168,1
5,31,Saturday,activity_1169,1
5,31,Saturday,activity_1170,1
5,31,Saturday,activity_1171,1
5,31,Saturday,activity_1172,1
5,31,Saturday,activity_1173,1
5,31,Saturday,activity_1174,1
5,31,Saturday,activity_1175,1
5,31,Saturday,activity_1176,1
5,31,Saturday,activity_1177,1
5,31,Saturday,activity_1178,1
5,31,Saturday,activity_1179,1
5,31,Saturday,activity_1180,1
5,31,Saturday,activity_1181,1
5,31,Saturday,activity_1182,1
5,31,Saturday,activity_1183,1
5,31,Saturday,activity_1184,1
5,31,Saturday,activity_1185,1
5,31,Saturday,activity_1186,1
5,31,Saturday,activity_1187,1
5,31,Saturday,activity_1188,1
5,31,Saturday,activity_1189,1
5,31,Saturday,activity_1190,1
5,31,Saturday,activity_1191,1
5,31,Saturday,activity_1192,1
5,31,Saturday,activity_1193,1
5,31,Saturday,activity_1194,1
5,31,Saturday,activity_1195,1
5,31,Saturday,activity_1196,1
5,31,Saturday,activity_1197,1
5,31,Saturday,activity_1198,1
5,31,Saturday,activity_1199,1
5,31,Saturday,activity_1200,1
5,31,Saturday,activity_1201,1
5,31,Saturday,activity_1202,1
5,31,Saturday,activity_1203,1
5,31,Saturday,activity_1204,1
5,31,Saturday,activity_1205,1
5,31,Saturday,activity_1206,1
5,31,Saturday,activity_1207,1
5,31,Saturday,activity_1208,1
5,31,Saturday,activity_1209,1
5,31,Saturday,activity_1210,1
5,31,Saturday,activity_1211,1
5,31,Saturday,activity_1212,1
5,31,Saturday,activity_1213,1
5,31,Saturday,activity_1214,1
5,31,Saturday,activity_1215,1
5,31,Saturday,activity_1216,1
5,31,Saturday,activity_1217,1
5,31,Saturday,activity_1218,1
5,31,Saturday,activity_1219,1
5,31,Saturday,activity_1220,1
5,31,Saturday,activity_1221,1
5,31,Saturday,activity_1222,1
5,31,Saturday,activity_1223,1
5,31,Saturday,activity_1224,1
5,31,Saturday,activity_1225,1
5,31,Saturday,activity_1226,1
5,31,Saturday,activity_1227,1
5,31,Saturday,activity_1228,1
5,31,Saturday,activity_1229,1
5,31,Saturday,activity_1230,1
5,31,Saturday,activity_1231,1
5,31,Saturday,activity_1232,1
5,31,Saturday,activity_1233,1
5,31,Saturday,activity_1234,1
5,31,Saturday,activity_1235,1
5,31,Saturday,activity_1236,1
5,31,Saturday,activity_1237,1
5,31,Saturday,activity_1238,1
5,31,Saturday,activity_1239,1
5,31,Saturday,activity_1240,1
5,31,Saturday,activity_1241,1
5,31,Saturday,activity_1242,1
5,31,Saturday,activity_1243,1
5,31,Saturday,activity_1244,1
5,31,Saturday,activity_1245,1
5,31,Saturday,activity_1246,1
5,31,Saturday,activity_1247,1
5,31,Saturday,activity_1248,1
5,31,Saturday,activity_1249,1
5,31,Saturday,activity_1250,1
5,31,Saturday,activity_1251,1
5,31,Saturday,activity_1252,1
5,31,Saturday,activity_1253,1
5,31,Saturday,activity_1254,1
5,31,Saturday,activity_1255,1
5,31,Saturday,activity_1256,1
5,31,Saturday,activity_1257,1
5,31,Saturday,activity_1258,1
5,31,Saturday,activity_1259,1
5,31,Saturday,activity_1260,1
5,31,Saturday,activity_1261,1
5,31,Saturday,activity_1262,1
5,31,Saturday,activity_1263,1
5,31,Saturday,activity_1264,1
5,31,Saturday,activity_1265,1
5,31,Saturday,activity_1266,1
5,31,Saturday,activity_1267,1
5,31,Saturday,activity_1268,1
5,31,Saturday,activity_1269,1
5,31,Saturday,activity_1270,1
5,31,Saturday,activity_1271,1
5,31,Saturday,activity_1272,1
5,31,Saturday,activity_1273,1
5,31,Saturday,activity_1274,1
5,31,Saturday,activity_1275,1
5,31,Saturday,activity_1276,1
5,31,Saturday,activity_1277,1
5,31,Saturday,activity_1278,1
5,31,Saturday,activity_1279,1
5,31,Saturday,activity_1280,1
5,31,Saturday,activity_1281,1
5,31,Saturday,activity_1282,1
5,31,Saturday,activity_1283,1
5,31,Saturday,activity_1284,1
5,31,Saturday,activity_1285,1
5,31,Saturday,activity_1286,1
5,31,Saturday,activity_1287,1
5,31,Saturday,activity_1288,1
5,31,Saturday,activity_1289,1
5,31,Saturday,activity_1290,1
5,31,Saturday,activity_1291,1
5,31,Saturday,activity_1292,1
5,31,Saturday,activity_1293,1
5,31,Saturday,activity_1294,1
5,31,Saturday,activity_1295,1
5,31,Saturday,activity_1296,1
5,31,Saturday,activity_1297,1
5,31,Saturday,activity_1298,1
5,31,Saturday,activity_1299,1
5,31,Saturday,activity_1300,1
5,31,Saturday,activity_1301,1
5,31,Saturday,activity_1302,1
5,31,Saturday,activity_1303,1
5,31,Saturday,activity_1304,1
5,31,Saturday,activity_1305,1
5,31,Saturday,activity_1306,1
5,31,Saturday,activity_1307,1
5,31,Saturday,activity_1308,1
5,31,Saturday,activity_1309,1
5,31,Saturday,activity_1310,1
5,31,Saturday,activity_1311,1
5,31,Saturday,activity_1312,1
5,31,Saturday,activity_1313,1
5,31,Saturday,activity_1314,1
5,31,Saturday,activity_1315,1
5,31,Saturday,activity_1316,1
5,31,Saturday,activity_1317,1
5,31,Saturday,activity_1318,1
5,31,Saturday,activity_1319,1
5,31,Saturday,activity_1320,1
5,31,Saturday,activity_1321,1
5,31,Saturday,activity_1322,1
5,31,Saturday,activity_1323,1
5,31,Saturday,activity_1324,1
5,31,Saturday,activity_1325,1
5,31,Saturday,activity_1326,1
5,31,Saturday,activity_1327,1
5,31,Saturday,activity_1328,1
5,31,Saturday,activity_1329,1
5,31,Saturday,activity_1330,1
5,31,Saturday,activity_1331,1
5,31,Saturday,activity_1332,1
5,31,Saturday,activity_1333,1
5,31,Saturday,activity_1334,1
5,31,Saturday,activity_1335,1
5,31,Saturday,activity_1336,1
5,31,Saturday,activity_1337,1
5,31,Saturday,activity_1338,1
5,31,Saturday,activity_1339,1
5,31,Saturday,activity_1340,1
5,31,Saturday,activity_1341,1
5,31,Saturday,activity_1342,1
5,31,Saturday,activity_1343,1
5,31,Saturday,activity_1344,1
5,31,Saturday,activity_1345,1
5,31,Saturday,activity_1346,1
5,31,Saturday,activity_1347,1
5,31,Saturday,activity_1348,1
5,31,Saturday,activity_1349,1
5,31,Saturday,activity_1350,1
